verificationKey,type,description,datasetKey,taxonKey,scientificName
5289758,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265669,Phalaris paradoxa L. var. paradoxa
5289758,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265669,Phalaris paradoxa L. var. paradoxa
5289758,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265669,Phalaris paradoxa L. var. paradoxa
5289758,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265669,Phalaris paradoxa L. var. paradoxa
5289758,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265669,Phalaris paradoxa L. var. paradoxa
5289758,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265669,Phalaris paradoxa L. var. paradoxa
5289762,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265613,Lamarckia aurea (L.) Moench
5289762,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265613,Lamarckia aurea (L.) Moench
5289762,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265613,Lamarckia aurea (L.) Moench
5289762,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265613,Lamarckia aurea (L.) Moench
5289762,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265613,Lamarckia aurea (L.) Moench
5289762,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265613,Lamarckia aurea (L.) Moench
5289762,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265613,Lamarckia aurea (L.) Moench
5289763,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265825,Gastridium phleoides (Nees & Meyen) C.E. Hubbard
5289763,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265825,Gastridium phleoides (Nees & Meyen) C.E. Hubbard
5289763,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265825,Gastridium phleoides (Nees & Meyen) C.E. Hubbard
5289763,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265825,Gastridium phleoides (Nees & Meyen) C.E. Hubbard
5289763,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265825,Gastridium phleoides (Nees & Meyen) C.E. Hubbard
5289764,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265817,Gastridium ventricosum (Gouan) Schinz & Thell.
5289764,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265817,Gastridium ventricosum (Gouan) Schinz & Thell.
5289764,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265817,Gastridium ventricosum (Gouan) Schinz & Thell.
5289764,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265817,Gastridium ventricosum (Gouan) Schinz & Thell.
5289764,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265817,Gastridium ventricosum (Gouan) Schinz & Thell.
5289764,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265817,Gastridium ventricosum (Gouan) Schinz & Thell.
5289781,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265636,Aegilops geniculata Roth
5289781,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265636,Aegilops geniculata Roth
5289781,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265636,Aegilops geniculata Roth
5289781,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265636,Aegilops geniculata Roth
5289781,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265636,Aegilops geniculata Roth
5289781,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265636,Aegilops geniculata Roth
5289783,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265851,Aegilops cylindrica Host
5289783,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265851,Aegilops cylindrica Host
5289783,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265851,Aegilops cylindrica Host
5289783,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265851,Aegilops cylindrica Host
5289783,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265851,Aegilops cylindrica Host
5289783,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265851,Aegilops cylindrica Host
5289791,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265775,Aegilops ventricosa Tausch
5289791,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265775,Aegilops ventricosa Tausch
5289791,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265775,Aegilops ventricosa Tausch
5289791,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265775,Aegilops ventricosa Tausch
5289791,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265775,Aegilops ventricosa Tausch
5289791,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265775,Aegilops ventricosa Tausch
5289793,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265687,Aegilops triuncialis L.
5289793,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265687,Aegilops triuncialis L.
5289793,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265687,Aegilops triuncialis L.
5289793,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265687,Aegilops triuncialis L.
5289793,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265687,Aegilops triuncialis L.
5289793,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265687,Aegilops triuncialis L.
5289814,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265807,Eustachys neglecta (Nash) Nash
5289814,native range,Northern America,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265807,Eustachys neglecta (Nash) Nash
5289814,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265807,Eustachys neglecta (Nash) Nash
5289819,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265699,Eustachys retusa (Lag.) Kunth
5289819,native range,South America,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265699,Eustachys retusa (Lag.) Kunth
5289819,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265699,Eustachys retusa (Lag.) Kunth
5289831,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265884,Nassella neesiana (Trin. & Rupr.) Barkworth
5289831,native range,South America,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265884,Nassella neesiana (Trin. & Rupr.) Barkworth
5289831,pathway,cbd_2014_pathway:contaminant,1738f272-6b5d-4f43-9a92-453a8c5ea50a,146042168,Nassella neesiana
5289831,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265884,Nassella neesiana (Trin. & Rupr.) Barkworth
5289831,pathway,cbd_2014_pathway:stowaway,1738f272-6b5d-4f43-9a92-453a8c5ea50a,146042168,Nassella neesiana
5289833,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265684,Nassella tenuissima (Trin.) Barkworth
5289833,native range,Americas,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265684,Nassella tenuissima (Trin.) Barkworth
5289833,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265684,Nassella tenuissima (Trin.) Barkworth
5289833,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265684,Nassella tenuissima (Trin.) Barkworth
5289836,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265612,Nassella formicarum (Delile) Barkworth
5289836,native range,South America,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265612,Nassella formicarum (Delile) Barkworth
5289906,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265733,Rostraria cristata (L.) Tzvelev
5289906,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265733,Rostraria cristata (L.) Tzvelev
5289906,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265733,Rostraria cristata (L.) Tzvelev
5289906,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265733,Rostraria cristata (L.) Tzvelev
5289906,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265733,Rostraria cristata (L.) Tzvelev
5289906,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265733,Rostraria cristata (L.) Tzvelev
5289906,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265733,Rostraria cristata (L.) Tzvelev
5289911,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265823,"Polypogon elongatus Humb., Bonpl. & Kunth"
5289911,native range,Americas,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265823,"Polypogon elongatus Humb., Bonpl. & Kunth"
5289911,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265823,"Polypogon elongatus Humb., Bonpl. & Kunth"
5289912,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265813,Polypogon fugax Nees ex Steud.
5289912,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265813,Polypogon fugax Nees ex Steud.
5289912,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265813,Polypogon fugax Nees ex Steud.
5289912,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265813,Polypogon fugax Nees ex Steud.
5289912,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265813,Polypogon fugax Nees ex Steud.
5289912,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265813,Polypogon fugax Nees ex Steud.
5289912,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265813,Polypogon fugax Nees ex Steud.
5289913,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265919,Polypogon maritimus Willd.
5289913,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265919,Polypogon maritimus Willd.
5289913,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265919,Polypogon maritimus Willd.
5289913,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265919,Polypogon maritimus Willd.
5289913,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265919,Polypogon maritimus Willd.
5289913,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265919,Polypogon maritimus Willd.
5289913,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265919,Polypogon maritimus Willd.
5289917,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265729,Polypogon monspeliensis (L.) Desf.
5289917,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265729,Polypogon monspeliensis (L.) Desf.
5289917,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265729,Polypogon monspeliensis (L.) Desf.
5289917,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265729,Polypogon monspeliensis (L.) Desf.
5289917,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265729,Polypogon monspeliensis (L.) Desf.
5289917,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265729,Polypogon monspeliensis (L.) Desf.
5289917,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265729,Polypogon monspeliensis (L.) Desf.
5289919,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265839,Polypogon viridis (Gouan) Breistr.
5289919,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265839,Polypogon viridis (Gouan) Breistr.
5289919,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265839,Polypogon viridis (Gouan) Breistr.
5289919,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265839,Polypogon viridis (Gouan) Breistr.
5289919,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265839,Polypogon viridis (Gouan) Breistr.
5289919,pathway,cbd_2014_pathway:stowaway,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265839,Polypogon viridis (Gouan) Breistr.
5289929,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265656,Digitaria abyssinica (A. Rich.) Stapf
5289929,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265656,Digitaria abyssinica (A. Rich.) Stapf
5289929,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265656,Digitaria abyssinica (A. Rich.) Stapf
5289957,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265707,Digitaria brownii (Roem. & Schult.) Hughes
5289957,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265707,Digitaria brownii (Roem. & Schult.) Hughes
5289957,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265707,Digitaria brownii (Roem. & Schult.) Hughes
5289972,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265632,Digitaria sanguinalis (L.) Scop. subsp. pectiniformis Henr.
5289972,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265632,Digitaria sanguinalis (L.) Scop. subsp. pectiniformis Henr.
5289972,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265632,Digitaria sanguinalis (L.) Scop. subsp. pectiniformis Henr.
5289972,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265632,Digitaria sanguinalis (L.) Scop. subsp. pectiniformis Henr.
5289972,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265632,Digitaria sanguinalis (L.) Scop. subsp. pectiniformis Henr.
5289972,pathway,cbd_2014_pathway:contaminant_habitat_material,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265632,Digitaria sanguinalis (L.) Scop. subsp. pectiniformis Henr.
5289995,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265641,Digitaria violascens Link
5289995,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265641,Digitaria violascens Link
5290052,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265861,Zea mays L.
5290052,native range,South America,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265861,Zea mays L.
5290052,pathway,cbd_2014_pathway:escape_agriculture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265861,Zea mays L.
5290059,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265608,Beckmannia syzigachne (Steud.) Fernald
5290059,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265608,Beckmannia syzigachne (Steud.) Fernald
5290059,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265608,Beckmannia syzigachne (Steud.) Fernald
5290059,native range,Northern America,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265608,Beckmannia syzigachne (Steud.) Fernald
5290059,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265608,Beckmannia syzigachne (Steud.) Fernald
5290059,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265608,Beckmannia syzigachne (Steud.) Fernald
5290069,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265628,Parapholis incurva (L.) C.E. Hubbard
5290069,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265628,Parapholis incurva (L.) C.E. Hubbard
5290069,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265628,Parapholis incurva (L.) C.E. Hubbard
5290069,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265628,Parapholis incurva (L.) C.E. Hubbard
5290069,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265628,Parapholis incurva (L.) C.E. Hubbard
5290069,pathway,cbd_2014_pathway:contaminant_habitat_material,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265628,Parapholis incurva (L.) C.E. Hubbard
5290069,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265628,Parapholis incurva (L.) C.E. Hubbard
5290126,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265566,Tragus racemosus (L.) All.
5290126,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265566,Tragus racemosus (L.) All.
5290126,native range,Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265566,Tragus racemosus (L.) All.
5290126,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265566,Tragus racemosus (L.) All.
5290126,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265566,Tragus racemosus (L.) All.
5290129,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265871,Tragus berteronianus Schult.
5290129,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265871,Tragus berteronianus Schult.
5290129,native range,Southern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265871,Tragus berteronianus Schult.
5290129,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265871,Tragus berteronianus Schult.
5290130,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265761,Tragus australianus S.T. Blake
5290130,native range,Australia and New Zealand,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265761,Tragus australianus S.T. Blake
5290130,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265761,Tragus australianus S.T. Blake
5290143,degree of establishment,extinct,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265624,Brachypodium distachyon (L.) Beauv.
5290143,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265624,Brachypodium distachyon (L.) Beauv.
5290143,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265624,Brachypodium distachyon (L.) Beauv.
5290143,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265624,Brachypodium distachyon (L.) Beauv.
5290143,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265624,Brachypodium distachyon (L.) Beauv.
5290143,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265624,Brachypodium distachyon (L.) Beauv.
5290144,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265855,Brachypodium phoenicoides (L.) P. Beauv. ex Roem. & Schult.
5290144,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265855,Brachypodium phoenicoides (L.) P. Beauv. ex Roem. & Schult.
5290144,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265855,Brachypodium phoenicoides (L.) P. Beauv. ex Roem. & Schult.
5290144,pathway,cbd_2014_pathway:contaminant_habitat_material,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265855,Brachypodium phoenicoides (L.) P. Beauv. ex Roem. & Schult.
5290170,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265792,Phyllostachys viridiglaucescens (Carrière) Rivière & C. Rivière
5290170,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265792,Phyllostachys viridiglaucescens (Carrière) Rivière & C. Rivière
5290170,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265792,Phyllostachys viridiglaucescens (Carrière) Rivière & C. Rivière
5290170,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265792,Phyllostachys viridiglaucescens (Carrière) Rivière & C. Rivière
5290177,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265567,Lagurus ovatus L.
5290177,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265567,Lagurus ovatus L.
5290177,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265567,Lagurus ovatus L.
5290177,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265567,Lagurus ovatus L.
5290177,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265567,Lagurus ovatus L.
5290177,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265567,Lagurus ovatus L.
5290177,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265567,Lagurus ovatus L.
5290242,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265895,Gaudinia fragilis (L.) Beauv.
5290242,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265895,Gaudinia fragilis (L.) Beauv.
5290242,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265895,Gaudinia fragilis (L.) Beauv.
5290242,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265895,Gaudinia fragilis (L.) Beauv.
5290242,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265895,Gaudinia fragilis (L.) Beauv.
5290282,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265891,Elymus canadensis L.
5290282,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265891,Elymus canadensis L.
5290282,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265891,Elymus canadensis L.
5290282,native range,Northern America,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265891,Elymus canadensis L.
5290282,pathway,cbd_2014_pathway:contaminant_on_animals,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265891,Elymus canadensis L.
5290282,pathway,cbd_2014_pathway:contaminant_seed,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265891,Elymus canadensis L.
5295044,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264708,Smilax aspera L.
5295044,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264708,Smilax aspera L.
5295044,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264708,Smilax aspera L.
5295044,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264708,Smilax aspera L.
5295044,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264708,Smilax aspera L.
5295375,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264709,Smilax rotundifolia L.
5295375,native range,Northern America,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264709,Smilax rotundifolia L.
5295375,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264709,Smilax rotundifolia L.
5296015,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266923,Sisyrinchium angustifolium Mill.
5296015,native range,Northern America,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266923,Sisyrinchium angustifolium Mill.
5296178,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266914,Sisyrinchium montanum E. Greene
5296178,native range,Northern America,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266914,Sisyrinchium montanum E. Greene
5296218,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,168400556,Sisyrinchium californicum (Ker Gawl.) Dryand.
5296218,native range,Northern America,9ff7d317-609b-4c08-bd86-3bc404b77c42,168400556,Sisyrinchium californicum (Ker Gawl.) Dryand.
5296218,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,168400556,Sisyrinchium californicum (Ker Gawl.) Dryand.
5296432,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266917,Sisyrinchium striatum Sm.
5296432,native range,South America,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266917,Sisyrinchium striatum Sm.
5296432,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266917,Sisyrinchium striatum Sm.
5298069,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266922,Iris germanica L.
5298069,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266922,Iris germanica L.
5298069,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266922,Iris germanica L.
5298126,degree of establishment,casual,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266918,Iris sibirica L.
5298126,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266918,Iris sibirica L.
5298126,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266918,Iris sibirica L.
5298126,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266918,Iris sibirica L.
5298126,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266918,Iris sibirica L.
5298675,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266920,Iris pumila L.
5298675,native range,Eastern Asia,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266920,Iris pumila L.
5298675,native range,Eastern Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266920,Iris pumila L.
5298675,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266920,Iris pumila L.
5298675,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266920,Iris pumila L.
5298765,degree of establishment,established,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266919,Iris foetidissima L.
5298765,native range,Africa,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266919,Iris foetidissima L.
5298765,native range,Europe,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266919,Iris foetidissima L.
5298765,pathway,cbd_2014_pathway:escape_horticulture,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266919,Iris foetidissima L.
