verification_key	pathway_level1	pathway_level2	source	checklist_datasetKey	language
5284884	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5285637	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5285053	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5284827	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2687182	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5284950	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7230699	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5285565	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2685361	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2687210	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2916975	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8925248	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2892272	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2914590	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2914590	stowaway	NA	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2916767	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2914501	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2914754	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2916662	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2914404	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874508	escape	food_bait	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874680	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874621	escape	food_bait	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874509	escape	food_bait	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874570	escape	food_bait	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874569	escape	food_bait	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874538	escape	food_bait	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874655	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874655	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7519710	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7564934	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3728894	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7332516	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7331666	contaminant	timber	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7855120	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8049400	stowaway	people_luggage	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5372647	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5372854	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9153437	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5372827	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5372875	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040184	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5372614	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7645931	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5582033	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040185	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8190077	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040233	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040232	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040241	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2975135	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5356407	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2974901	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2965406	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5347854	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5344663	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7600608	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2965397	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2965280	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2965280	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359099	stowaway	people_luggage	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5345210	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7681436	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2965221	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5356441	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5358907	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5358907	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5348644	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5348644	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2982380	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359037	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2971033	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2965438	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2964167	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2965434	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5352372	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2975393	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5356345	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5356973	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2971095	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2971095	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5358906	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5350000	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5350000	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5342681	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5360451	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9151957	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5354676	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2974887	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7224427	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5350452	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2975309	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5356517	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359118	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359118	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359194	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2977222	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2977222	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359510	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2964355	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7225470	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7225470	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5360402	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5360402	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5356361	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2983965	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5360508	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2971107	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2965232	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2975187	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2972703	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2971112	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5350010	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5350010	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2965459	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2963817	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5357407	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5358694	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5358694	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2975097	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5353705	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2951998	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5360475	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359378	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2974753	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2974753	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5349989	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359175	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359175	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2975667	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2959128	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5356488	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5356488	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2965409	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5342618	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2965299	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2949250	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2970619	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2947311	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359395	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359395	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2974921	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2974921	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5360523	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2949235	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2965461	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2977234	contaminant	timber	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5356514	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359345	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2965209	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2965531	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2965531	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5632334	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2974826	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359109	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2971016	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2971016	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2974832	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5360465	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5356614	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5350015	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2956441	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5345430	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2971036	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359526	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5352425	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7844167	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5358266	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359334	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5354707	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359411	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7393432	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359660	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5350466	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2965419	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5344424	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5358265	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5360417	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5352251	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359445	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5355395	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359402	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7068379	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2975262	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2975262	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5358913	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5358913	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2974876	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5360498	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5360498	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5356704	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7225471	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7225471	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8326007	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8326007	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5356662	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359475	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5354500	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2974936	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2959124	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2965233	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2974822	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2972595	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5353590	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359169	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5358912	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5358912	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5356971	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359447	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5360429	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5360429	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5359263	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2975257	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5360415	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2951968	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2964025	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5358774	stowaway	people_luggage	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2965485	stowaway	people_luggage	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2948921	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2948921	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2985994	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2985995	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2986045	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3645346	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2986022	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2985965	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3171946	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3171946	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3741432	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7477038	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3171951	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3171951	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3170878	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3171954	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3171948	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8949622	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3725805	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3171952	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4055853	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3173338	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7810918	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033227	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033107	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033584	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5371709	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5371709	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033396	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033289	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8246651	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8246651	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7769371	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033434	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3922888	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5371700	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5371702	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033318	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033318	stowaway	people_luggage	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033535	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033460	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7277286	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3927746	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6376216	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6374953	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3925834	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033543	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6374790	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3927790	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033131	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3921611	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033261	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033242	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033518	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7826351	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7823272	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033757	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084748	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4022175	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084742	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5415039	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7636833	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6432925	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172343	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172294	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172266	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172348	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5415054	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5415053	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172347	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5415056	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3685073	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172291	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2747567	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2747489	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5298908	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2747939	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5296218	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3586046	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5296432	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5298126	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5298765	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5298675	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5298069	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2747564	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3802845	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6290046	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6290046	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3798835	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
